c_id,title,year,release,rating
5531,Honey Bee 2.5 (2017),2017,18-08-2017,77
5532,Pullikkaaran Staraa (2017),2017,09-01-2017,72
5533,E (2017),2017,18-08-2017,74
5534,Match Box (2017),2017,15-09-2017,85
5535,Masterpiece (2017),2017,21-12-2017,83
5536,Kaattu (2017),2017,13-10-2017,86
5537,Y (2017),2017,17-11-2017,80
5538,Mom (2017),2017,07-07-2017,88
5539,Queen (2018),2018,01-12-2018,94
5540,Tharangam (2017),2017,29-09-2017,80
5541,Aadi (2018),2018,26-01-2018,67
5542,Pokkiri Simon (2017),2017,22-09-2017,86
5544,Abhiyude Kadha Anuvinteyum (2018),2018,25-05-2018,80
5545,Arani (2017),2017,,20
5548,Pakal Pole (2017),2017,28-07-2017,72
5549,Aana Alaralodalaral (2017),2017,22-12-2017,65
5550,Carbon (2018),2018,19-01-2018,88
5551,Sakhaavinte Priyasakhi (2017),2017,01-05-2018,30
5552,Karie (2015),2015,12-11-2015,80
5553,Kalpana House 2 (2017),2017,,60
5556,Chippi (2017),2017,11-10-2017,57
5557,Chakkaramaavin Kompathu (2017),2017,17-11-2017,67
5558,Hello Dubaikkaran (2017),2017,11-10-2017,87
5559,Maayaanadi (2017),2017,22-12-2017,92
5560,Goodaalochana (2017),2017,11-03-2017,78
5562,Viswavikhyaatharaaya Payyanmaar (2017),2017,11-03-2017,33
5563,Naam (2018),2018,05-11-2018,89
5564,Pashu (2017),2017,17-11-2017,73
5566,Kunjiramante Kuppaayam (2017),2017,19-07-2019,50
5567,Shirk (2018),2018,16-03-2018,50
5568,My School (2017),2017,17-11-2017,10
5569,Chemparathippoo (2017),2017,24-11-2017,82
5570,Vishwaguru (2017),2017,29-12-2017,64
5571,Nilaavariyaathe (2017),2017,12-08-2017,60
5572,Chaanakyathanthram (2018),2018,05-03-2018,83
5573,Oru Kuprasidha Payyan (2018),2018,11-09-2018,89
5574,Eeda (2017),2017,01-05-2018,72
5575,Aadu 2 (2017),2017,22-12-2017,93
5576,Kuntham (2017),2017,12-01-2017,61
5577,Moonnaam Niyamam (2017),2017,23-02-2018,40
5578,Onpathaam Valavinappuram (2017),2017,27-10-2017,60
5579,Lechmi (2017),2017,25-08-2017,84
5581,Hey Jude (2017),2017,02-02-2018,68
5583,Remo (2017),2017,,58
5584,Dravida Puthri (2017),2017,08-04-2017,20
5585,Red Run (2017),2017,13-10-2017,80
5587,Karutha Sooryan (2017),2017,12-08-2017,20
5589,Kali (2017),2017,02-09-2018,69
5590,Bonsai (2018),2018,23-02-2018,60
5591,Kalyaanam (2018),2018,23-02-2018,74
5592,Shikkaari Shambhu (2018),2018,20-01-2018,89
5593,Daivame Kaithozhaam K Kumaraakanam (2018),2018,01-12-2018,33
5594,Lolans (2018),2018,23-03-2018,61
5595,Kadha Paranja Kadha (2018),2018,02-09-2018,80
5597,Raaja kireedam (2017),2017,11-10-2017,89
5599,6 Viralukal (2017),2017,24-11-2017,13
5600,Kunju Daivam (2018),2018,16-02-2018,96
5602,The Crab (2017),2017,26-05-2017,61
5605,Dance Dance (2017),2017,16-06-2017,28
5608,Kala Viplavam Pranayam (2018),2018,24-02-2018,80
5609,Bhagmathi (2018),2018,26-01-2018,91
5611,Mumbai Dada (2011),2011,,37
5612,Charminar (2018),2018,03-09-2018,90
5614,Kuttanadan Marpappa (2018),2018,29-03-2018,83
5615,Mukhyan (2017),2017,03-02-2018,47
5616,Ira (2018),2018,16-03-2018,69
5617,Vallikkettu (2019),2019,25-01-2019,56
5618,Iru Mughan (2017),2017,,63
5619,Kaamapisasu (2017),2017,,70
5620,Love Bonda (2017),2017,,44
5621,Kinar (2018),2018,23-02-2018,74
5622,Minsaarakkanavu (2017),2017,,70
5623,Njaanum Ente Sreeyum (2017),2017,,67
5625,Fida (2017),2017,21-07-2017,89
5627,Sreehalli (2018),2018,06-08-2018,30
5628,Sukhamano Daveede (2018),2018,03-02-2018,83
5630,Ankaraajyathe Jimmanmaar (2018),2018,16-02-2018,42
5631,Oru Adaaru Love (2019),2019,14-02-2019,75
5632,Angane Njaanum Premichu (2018),2018,25-05-2018,30
5633,Khaleefa (2018),2018,03-02-2018,80
5634,Cuban Colony (2018),2018,07-06-2018,71
5636,Kallayi FM (2018),2018,16-02-2018,72
5637,Onnumariyaathe (2018),2018,29-06-2018,20
5639,Sudani From Nigeria (2018),2018,23-03-2018,96
5640,The Sound Story (2018),2018,04-05-2019,90
5641,Chilanthi (2010),2010,,58
5642,Ranam (2018),2018,09-06-2018,86
5643,Sugandhavally (2002),2002,,58
5645,Ente Mezhuthiri Athaazhangal (2018),2018,27-07-2018,89
5646,Paathira Kaalam (2018),2018,23-02-2018,78
5647,Premasoothram (2018),2018,05-11-2018,87
5648,Thenichayum Peerangippadayum (2018),2018,03-02-2018,44
5649,Udalaazham (2018),2018,12-06-2019,62
5650,Neeraali (2018),2018,13-07-2018,64
5652,Panchavarnna Thatha (2018),2018,14-04-2018,86
5654,Mattancheri (2018),2018,03-09-2018,40
5655,21 Diamonds (2018),2018,03-09-2018,40
5656,Ottamuri Velicham (2018),2018,,60
5657,Vikadakumaran (2018),2018,29-03-2018,87
5658,Parole (2018),2018,04-06-2018,76
5659,Uncle (2018),2018,27-04-2018,78
5660,BTech (2018),2018,05-05-2018,92
5661,Kidu (2018),2018,29-06-2018,76
5662,Swaathanthryam Ardharaathriyil (2018),2018,31-03-2018,95
5663,Aalorukkam (2018),2018,04-06-2018,95
5664,Aravindante Athidhikal (2018),2018,27-04-2018,95
5665,Theevandi (2018),2018,09-07-2018,91
5666,Oraayiram Kinaakkalaal (2018),2018,04-06-2018,90
5668,Spyder (2018),2018,27-09-2017,66
5669,Eliyammachiyude Aadyathe Christmas (2018),2018,,20
5670,Old Is Gold (2019),2019,15-03-2019,74
5671,Aabhaasam (2018),2018,05-04-2018,66
5674,Velakkaariyaayirunnaalum Neeyen Mohavalli (2018),2018,15-06-2018,78
5675,Abrahaminte Santhathikal (2018),2018,15-06-2018,89
5676,Thirupaachi (2018),2018,,58
5678,Swapnaraajyam (2019),2019,05-10-2019,64
5680,Duvvada Jagannadham (2017),2017,23-06-2017,85
5684,Nimisham (2018),2018,16-02-2018,36
5686,Magalir Mattum (2018),2018,,63
5687,Krishnam (2018),2018,18-05-2018,75
5688,Cross Road (2017),2017,13-10-2017,53
5692,Marubhoomiyile Mazhathullikal (2018),2018,05-11-2018,40
5693,Mazhayath (2018),2018,25-05-2018,81
5694,Arakkirukkan (2018),2018,20-04-2018,64
5695,Suvarnapurushan (2018),2018,20-04-2018,68
5696,Dharma Durai (2018),2018,,75
5698,Thobama (2018),2018,27-04-2018,80
5700,Maradona (2018),2018,27-07-2018,88
5701,Kaamuki (2018),2018,05-11-2018,82
5704,Aashamsakalode Anna (2015),2015,19-06-2015,34
5705,Ee. Ma. Yau (2018),2018,05-04-2018,92
5706,Ente Peru Surya Ente Veedu India (2018),2018,05-04-2018,92
5708,Njaan Marykkutty (2018),2018,15-06-2018,91
5709,Contessa (2018),2018,23-11-2018,62
5710,Police Junior (2018),2018,22-06-2018,86
5711,Sachin (2019),2019,19-07-2019,65
5712,Autorsha (2018),2018,23-11-2018,77
5713,Velutha Rathrikal (2015),2015,,79
5714,Lilli (2018),2018,27-09-2018,80
5715,Moonnara (2018),2018,20-04-2018,50
5718,"Love, Action, Drama (2019)",2019,09-05-2019,80
5719,Njaan Gagan (2018),2018,20-04-2018,68
5720,Shavam (2015),2015,28-11-2015,73
5721,Orange Valley (2018),2018,06-01-2018,22
5722,Theetta Rappayi (2018),2018,07-06-2018,62
5723,Ningal Camera Nireekshanathilaanu (2018),2018,02-01-2019,30
5724,Savaari (2018),2018,20-07-2018,88
5726,Orma (2019),2019,03-08-2019,66
5727,Chandra (2018),2018,,52
5729,Kaattu Vithachavar (2018),2018,11-02-2018,62
5731,Thani Oruvan (2018),2018,,80
5732,Vikram Veda (2018),2018,,85
5734,Shadow (2018),2018,03-02-2018,81
5735,Nonsense (2018),2018,10-12-2018,94
5736,Chandragiri (2018),2018,08-03-2018,72
5737,Praana (2019),2019,18-01-2019,84
5741,Mandaaram (2018),2018,10-05-2018,73
5742,Who (2018),2018,26-10-2018,54
5743,Viplavam Jayikkanullathaanu (2019),2019,08-02-2019,74
5744,Kayamkulam Kochunni (2018),2018,10-11-2018,92
5745,French Viplavam (2018),2018,26-10-2018,74
5746,Premaanjaly (2018),2018,06-01-2018,56
5747,Iblis (2018),2018,08-03-2018,82
5748,Petti Lambatra (2018),2018,29-06-2018,69
5749,Swargakkunnile Kuriakose (2018),2018,29-06-2018,30
5751,Unarvu (2015),2015,,30
5752,Urukku Satheesan (2018),2018,06-01-2018,20
5753,Dustbin (2018),2018,06-01-2018,73
5754,Thenkasikkaattu (2019),2019,03-01-2019,50
5755,Ilayaraja (2019),2019,22-03-2019,79
5756,Thaakkol (2019),2019,12-06-2019,81
5757,Padayottam (2018),2018,14-09-2018,86
5758,The Great Indian Road Movie (2019),2019,05-10-2019,48
5760,Nine (2019),2019,02-07-2019,89
5761,Oru Kuttanadan Blog (2018),2018,14-09-2018,67
5762,Neeli (2018),2018,08-11-2018,73
5764,Maangalyam Thanthu Naanena (2018),2018,20-09-2018,50
5767,Johny Johny Yes Appa (2018),2018,26-10-2018,49
5768,Nalla Vishesham (2019),2019,25-01-2019,90
5769,Chalakudikkaaran Changaathi (2018),2018,27-09-2018,96
5770,Oru Pazhaya Bomb Kadha (2018),2018,20-07-2018,91
5771,Kumbalangi Nights (2019),2019,02-07-2019,95
5772,Ennaalum Sharath (2018),2018,27-07-2018,56
5774,Koode (2018),2018,14-07-2018,90
5775,Ambili (2019),2019,08-09-2019,93
5776,Aashiq Vanna Divasam (2018),2018,15-06-2018,60
5777,Muthalaq (2018),2018,15-06-2018,20
5778,Panthu (2019),2019,25-01-2019,50
5781,Thanaha (2018),2018,11-02-2018,73
5783,Aanakkallan (2018),2018,18-10-2018,87
5785,Nithya Haritha Naayakan (2018),2018,16-11-2018,78
5786,Karinkannan (2018),2018,12-06-2018,80
5787,Oronnonnara Pranayakadha (2019),2019,24-05-2019,86
5788,369 (2018),2018,23-11-2018,82
5789,Thankabhasma Kuriyitta Thamburaatti (2019),2019,26-07-2019,81
5790,Janaadhipan (2018),2018,01-10-2019,61
5791,Varathan (2018),2018,20-09-2018,93
5792,Bhayaanakam (2018),2018,20-07-2018,92
5793,Vallikkudilile Vellakkaaran (2018),2018,11-09-2018,89
5794,Joseph Man with the scar (2018),2018,16-11-2018,81
5796,Kinaavalli (2018),2018,27-07-2018,88
5797,Mere Pyare Deshvaasiyom (2019),2019,15-03-2019,52
5798,Vaarthakal Ithuvare (2019),2019,22-11-2019,97
5799,Drama (2018),2018,11-01-2018,74
5801,Kenalum Kinarum (2018),2018,29-06-2018,10
5803,Vaarikkuzhiyile Kolapaathakam (2018),2018,22-02-2019,64
5806,Pokkiri (2007),2007,,93
5807,Paradesi (2013),2013,,87
5810,Chilappol Penkutti (2018),2018,19-07-2019,56
5811,Ner Varennu Mmini Cherinju Ttaa (2018),2018,30-11-2018,30
5812,Sthree (2019),2019,19-07-2019,76
5813,Ottayaal Paatha (2016),2016,,70
5814,Maravi (2017),2017,,60
5815,Wonder Boys (2018),2018,10-05-2018,74
5817,Prashna Parihaara Shaala (2018),2018,03-01-2019,74
5818,Oru Yamandan Premakadha (2019),2019,25-04-2019,85
5819,Isaakhinte Ithihaasam (2019),2019,30-08-2019,68
5820,Kuttymaama (2019),2019,17-05-2019,77
5821,Oru Desa Visesham (2019),2019,26-07-2019,31
5822,Irupathiyonnaam Noottaandu (2019),2019,25-01-2019,68
5824,Kalippu (2019),2019,05-10-2019,74
5825,Theekkuchiyum Panithulliyum (2018),2018,27-07-2018,42
5826,Veyil Marangal (2018),2018,28-02-2020,80
5827,Kalikkoottukaar (2019),2019,03-08-2019,58
5828,Mikhael (2019),2019,18-01-2019,83
5829,Njaan Prakashan (2018),2018,21-12-2018,95
5830,Kanthan The Lover Of Colour (2018),2018,18-07-2018,82
5833,Madhuramee Yaathra (2018),2018,12-07-2018,64
5834,Soothrakkaaran (2019),2019,03-08-2019,69
5835,Aickkarakonathe Bhishaguaranmaar (2018),2018,10-05-2018,70
5836,Laughing Apartment Near Girinagar (2018),2018,24-08-2018,50
5839,Kandethal (2016),2016,24-06-2016,31
5840,Ghost Villa (2016),2016,06-03-2016,67
5844,Aniyankunjum Thannaalaayathu (2019),2019,30-08-2019,50
5846,Vidooshakan (2015),2015,16-10-2015,40
5848,Madhuraraja (2019),2019,04-12-2019,83
5853,Dakini (2018),2018,18-10-2018,78
5854,Oru Kaattil Oru Paaykappal (2019),2019,25-01-2019,50
5857,Kaala (2018),2018,,85
5858,Jaya Janaki Nayaka  (2017),2017,,88
5859,Dhruvangal Pathinaaru (2017),2017,,83
5861,Vishudha Pusthakam (2019),2019,31-05-2019,40
5862,Mask (2019),2019,06-05-2019,37
5863,Vijay Superum Pournamiyum (2019),2019,01-11-2019,95
5866,Samaksham (2018),2018,23-11-2018,60
5869,Pengalila (2019),2019,03-08-2019,81
5870,Randuper (2017),2017,,60
5871,The Gambinos (2019),2019,03-08-2019,52
5872,Madhaveeyam (2019),2019,01-11-2019,64
5874,Mottitta Mullakal (2018),2018,16-11-2018,35
5875,Shabdam (2018),2018,10-12-2018,80
5876,Lonappante Mammodisa (2019),2019,02-01-2019,88
5879,Priyapettavar (2019),2019,22-03-2019,60
5880,Oru Pathaam Classile Pranayam (2018),2018,12-06-2019,79
5882,Ilakal Pacha Pookkal Manja (2018),2018,15-02-2019,20
5884,Umma (2011),2011,,70
5887,Veerappan  (2013),2013,,91
5890,Thattumpurath Achuthan (2018),2018,22-12-2018,76
5891,Kumbaarees (2019),2019,23-08-2019,75
5892,Avarkkoppam (2018),2018,30-11-2018,65
5894,Sakalakalaashaala (2018),2018,25-01-2019,68
5896,Bogan (2016),2016,,64
5897,Kaashmora (2016),2016,,84
5898,Mersal (2017),2017,,90
5899,Thirunaal (2014),2014,,40
5900,Vanamagan (2017),2017,,87
5901,Yennai Arinthaal (2015),2015,,93
5902,Youvanam Okay Fantasy (2015),2015,,70
5907,Allu Ramendran (2019),2019,02-01-2019,80
5909,Ka Bodyscapes (2018),2018,10-05-2018,52
5910,Koodaasha (2018),2018,26-10-2018,94
5911,Silencer (2020),2020,24-01-2020,69
5912,And The Oscar Goes To (2019),2019,21-06-2019,92
5913,Ente Ummaante Peru (2018),2018,21-12-2018,94
5914,Papas (2018),2018,23-11-2018,50
5915,OP 160/18 Kakshi Ammini Pilla (2019),2019,28-06-2019,91
5916,A 4 Apple (2019),2019,19-07-2019,20
5918,Pretham 2 (2018),2018,21-12-2018,83
5919,Thottappan (2019),2019,06-05-2019,92
5922,Ippozhum Eppozhum Sthuthiyaayi Irikkatte (2018),2018,23-11-2018,72
5923,Cochin Shaadi at Chennai 03 (2020),2020,24-01-2020,29
5925,Ottaykkoru Kaamukan(Anuragam The Art Of Theppu) (2018),2018,23-11-2018,64
5926,Brother\'s Day (2019),2019,09-06-2019,45
5927,Jallikettu (2019),2019,10-04-2019,85
5929,Athisayangalude Venal (2017),2017,,71
5930,Oru Caribbean Udaayippu (2019),2019,01-11-2019,62
5931,Pathinettam Padi (2019),2019,07-05-2019,83
5932,Children\'s Park (2019),2019,06-05-2019,56
5933,Ennodu Para I Love U nnu (2019),2019,18-10-2019,40
5936,Ittymaani Made In China (2019),2019,09-06-2019,74
5942,Ultta (2019),2019,12-06-2019,69
5943,Oru Nakshatramulla Aakasham (2019),2019,17-05-2019,30
5944,An International Local Story (2019),2019,03-01-2019,79
5945,Argentina Fans Kaattoorkadavu (2019),2019,22-03-2019,81
5946,Unda (2019),2019,14-06-2019,91
5948,Mr & Ms Rowdy (2019),2019,22-02-2019,46
5949,Kodathi Samaksham Balan Vakkeel (2019),2019,21-02-2019,88
5950,Mohabbatein Kunjabdulla (2019),2019,23-08-2019,91
5960,Gaana Gandharvan (2019),2019,27-09-2019,87
5962,Under World (2019),2019,11-01-2019,87
5963,Aadyaraathri (2019),2019,10-04-2019,81
5966,Fancy Dress (2019),2019,08-02-2019,73
5969,Urriyadi (2020),2020,17-01-2020,82
5970,Chola (2019),2019,12-06-2019,54
5972,Love FM (2020),2020,28-02-2020,80
5973,Mera Naam Shaji (2019),2019,04-05-2019,82
5977,Jeemboombha (2019),2019,24-05-2019,35
5979,Kalkki  (2019),2019,08-08-2019,90
5980,Keshu (2009),2009,,83
5981,Shibu (2019),2019,19-07-2019,60
5982,Driving Licence (2019),2019,20-12-2019,92
5983,Ormayil Oru Shishiram (2019),2019,08-02-2019,91
5984,Mariyam Vannu Vilakkoothi (2020),2020,31-01-2020,70
5986,Uyare (2019),2019,26-04-2019,94
5990,Thaakkol Pazhuthu (2020),2020,24-01-2020,64
5992,Neeyum Njaanum (2019),2019,18-01-2019,86
5994,Ottam (2019),2019,03-08-2019,72
5995,Ikkayude Shakadam (2019),2019,14-06-2019,39
5996,Swarnamalsyangal (2019),2019,22-02-2019,50
5998,Makkana (2017),2017,11-01-2019,80
5999,My Great Grand Father (2019),2019,06-07-2019,81
6001,Kalamandalam Hyderali (2020),2020,01-10-2020,90
6004,Big Salute (2019),2019,30-08-2019,20
6005,Ankuram (2014),2014,,79
6008,Chila New Gen Naattuviseshangal (2019),2019,26-07-2019,62
6010,2 States (2020),2020,03-06-2020,67
6012,British Banglavu (2019),2019,15-03-2019,56
6013,Thelivu (2019),2019,18-10-2019,72
6014,Sathyam Paranjaa Vishwasikkuvo (2019),2019,07-12-2019,84
6017,Malli (1998) (2018),2018,,79
6018,June (2019),2019,15-02-2019,74
6020,Prakashante Metro (2019),2019,05-03-2019,61
6023,Graamavaasees (2019),2019,28-06-2019,53
6024,Munthiri Monchan - Oru Thavala Paranja Kadha (2019),2019,12-06-2019,62
6026,Padmavyoohathile Abhimanyu (2019),2019,03-08-2019,79
6027,Kozhipporu (2019),2019,03-06-2020,53
6029,Ishq (2019),2019,17-05-2019,86
6030,Poozhikadakan (2019),2019,29-11-2019,59
6031,KGF (2018),2018,21-12-2018,95
6032,Marconi Mathai (2019),2019,07-12-2019,72
6034,Kalippaattakkaaran (2015),2015,,69
6036,Big Brother (2020),2020,16-01-2020,79
6037,Ravanasuran (2017),2017,,89
6041,Muthassikkoru Muthu (2019),2019,18-10-2019,70
6045,Adutha Chodhyam (2019),2019,24-05-2019,90
6048,Telescope (2017),2017,,60
6053,Android Kunjappan Version 5.25 (2019),2019,11-08-2019,97
6056,Mahaanati (2018),2018,,95
6057,Oru Pennu Kannal Kadha (2018),2018,,78
6058,Viswaroopam 2 (2018),2018,,83
6061,Virus (2019),2019,06-07-2019,93
6062,Mullappoo Viplavam (2019),2019,15-03-2019,84
6063,Bolivia (2019),2019,01-11-2019,30
6065,Oru Mass Kadha Veendum (2018),2018,12-05-2019,66
6068,Raktha Sakshyam (2019),2019,23-08-2019,62
6069,Balcony (2020),2020,14-02-2020,70
6070,Daivam Saakshi (2019),2019,03-01-2019,33
6072,Ali (2019),2019,22-03-2019,27
6073,March Randaam Vyaazham (2019),2019,27-09-2019,15
6075,Mammali Enna Indiakkaaran (2019),2019,08-02-2019,68
6076,Oru Budhanazhcha (2009),2009,,95
6077,Luca (2019),2019,28-06-2019,89
6078,Kosraakkollikal (2019),2019,15-03-2019,20
6080,The Gambler (2019),2019,24-05-2019,81
6082,Theerumaanam (2019),2019,02-01-2019,47
6084,Akkarakkaazhchakal  (2011),2011,,77
6090,Pranayameenukalude Kadal (2019),2019,10-04-2019,72
6091,Maamaangam (2019),2019,12-12-2019,78
6094,Yaathra (2019),2019,02-08-2019,82
6095,Thureeyam (2019),2019,10-11-2019,30
6099,Billa 2 (2012),2012,,84
6100,Vinaya Vidheya Rama (2019),2019,02-08-2019,79
6103,Thanka Meenukal (2019),2019,,79
6107,Naan Petta Makan (2019),2019,21-06-2019,57
6108,Happy Sardaar (2019),2019,28-11-2019,72
6117,Porinchumariyamjose (2019),2019,23-08-2019,68
6118,Athiran (2019),2019,04-12-2019,68
6119,Queen of Neermathalam Pootha Kaalam - Oru Bhayangara Kamuki (2019),2019,28-06-2019,30
6121,Aalkoottathil Oruvan (2020),2020,01-10-2020,80
6122,Oru Nalla Kottayamkaran (2019),2019,12-06-2019,37
6124,Hridhyam (2019),2019,31-05-2019,40
6125,Moonnam Pralayam (2019),2019,08-02-2019,29
6135,Shubharathri (2019),2019,07-06-2019,76
6136,Manoharam (2019),2019,27-09-2019,93
6137,Pattabhiraman (2019),2019,24-08-2019,91
6138,Finals (2019),2019,09-06-2019,70
6139,Udgharsha (2019),2019,22-03-2019,90
6144,Anchaam Paathira (2020),2020,01-10-2020,96
6145,Naalpathiyonnu (2019),2019,11-08-2019,82
6147,Rameshan Oru Peralla (2019),2019,16-08-2019,80
6151,Valiyaperunnaal (2019),2019,20-12-2019,82
6152,Thamasha (2019),2019,06-05-2019,96
6153,Forensic (2020),2020,28-02-2020,90
6154,Ayyappanum Koshiyum (2020),2020,02-07-2020,95
6155,Jack Daniel (2019),2019,15-11-2019,85
6156,Gouthamante Radham (2020),2020,31-01-2020,92
6158,Margamkali (2019),2019,08-02-2019,83
6159,Poovalliyum Kunjaadum (2019),2019,30-08-2019,74
6160,"Kaattu, Kadal, Athirukal (2020)",2020,31-01-2020,40
6161,Maarjaara - Oru Kallu Vacha Nuna (2020),2020,01-03-2020,92
6162,Edakkad Battalion 06 (2019),2019,18-10-2019,82
6163,Paapam Cheyyaathavar Kalleriyatte (2020),2020,21-02-2020,57
6164,Aakashaganga 2 (2019),2019,11-01-2019,51
6165,Vakathirivu (2019),2019,21-06-2019,62
6167,Oru Vadakkan Pennu (2020),2020,31-01-2020,20
6168,Pra Bra Bhra (2019),2019,20-09-2019,35
6170,Sidharthan Enna Njaan (2019),2019,17-05-2019,76
6171,Shakthan Market (2019),2019,08-02-2019,72
6172,Aadupuli (2017),2017,,46
6173,Devi (2017),2017,,71
6174,Dhruvaraja Jagannadh (DJ)  (2017),2017,,85
6175,Eetti (2017),2017,,63
6176,Kaaval (2017),2017,,34
6179,Oru Oorile Randu Raja (2017),2017,,51
6181,Thrissur Pooram (2019),2019,20-12-2019,80
6182,Maafi Dona (2019),2019,26-07-2019,40
6183,Pranaya Sharangal (2017),2017,,40
6185,Vel (2016),2016,,61
6187,Mangalath Vasundara (2019),2019,31-05-2019,21
6188,Dear Comrade (2019),2019,26-07-2019,93
6189,Rakshaapurushan (2019),2019,24-05-2019,40
6190,Onnam Sakshi (2019),2019,24-05-2019,56
6191,Sameer (2020),2020,01-03-2020,56
6196,Ooha (2019),2019,27-09-2019,76
6197,Kettiyollaanu Ente Maalakha (2019),2019,22-11-2019,95
6200,Evide (2019),2019,07-04-2019,69
6203,Safe (2019),2019,18-10-2019,70
6204,Kaalan Venu (2020),2020,28-02-2020,72
6209,Rangasthalam (2019),2019,21-06-2019,84
6211,Janamaithri (2019),2019,19-07-2019,91
6212,Roudram (2019),2019,,40
6213,Jimmy Ee Veedinte Aishwaryam (2019),2019,12-06-2019,53
6214,Thanneermathan Dinangal (2019),2019,26-07-2019,96
6216,Upama (2019),2019,11-08-2019,82
6217,Aayudha Pooja (1995) (2016),2016,,62
6219,Vattamesha Sammelanam (2019),2019,25-10-2019,60
6222,Vikrithi (2019),2019,10-04-2019,94
6223,Saaho (2019),2019,30-08-2019,85
6224,Kamala (2019),2019,29-11-2019,83
6226,Dhamakka (2020),2020,01-02-2020,56
6227,Shylock (2020),2020,23-01-2020,86
6232,Anveshanam (2020),2020,31-01-2020,77
6233,Dhool (2003),2003,,91
6234,Khushi (2000),2000,,94
6235,Helen (2019),2019,15-11-2019,95
6239,Kurukshetra (2019),2019,18-10-2019,87
6240,Sye Raa (2019),2019,10-02-2019,91
6241,Yaanaa (2019),2019,23-08-2019,86
6243,Sullu (2019),2019,22-11-2019,83
6244,Freakens (2019),2019,13-12-2019,56
6246,Seizer (2019),2019,30-08-2019,67
6247,Velathaan (2020),2020,01-03-2020,60
6251,Prathi Poovan Kozhi  (2019),2019,20-12-2019,83
6252,My Santa (2019),2019,25-12-2019,91
6254,Varkki (2020),2020,03-06-2020,30
6255,Pachamanga (2020),2020,02-07-2020,62
6257,Odunnon (2019),2019,22-11-2019,34
6258,Mounaksharangal (2019),2019,18-10-2019,23
6262,Oru Kadath Naadan Kadha (2019),2019,25-10-2019,25
6263,Stand Up (2019),2019,13-12-2019,59
6265,Maniyarayile Ashokan (2020),2020,31-08-2020,71
6266,Almallu (2020),2020,17-01-2020,52
6269,Lessons (2019),2019,25-10-2019,72
6270,Thallumpidi (2020),2020,01-03-2020,93
6274,Bhayam (2019),2019,11-01-2019,47
6276,Marappaava (2019),2019,25-10-2019,70
6279,Uriyaattu (2020),2020,14-02-2020,69
6281,Kottayam (2020),2020,24-01-2020,50
6283,Magic Love (2019),2019,22-11-2019,47
6295,Oru Njaayaraazhcha (2019),2019,13-12-2019,65
6297,Bhoomiyile Manohara Swakaryam (2020),2020,28-02-2020,77
6298,Avan Srimannarayana (2020),2020,01-03-2020,79
6302,Aramm (2017),2017,,92
6305,Airaa (2019),2019,,77
6308,Angu Vaikuntapurathu (2020),2020,01-10-2020,92
6309,Kuttiyappanum Daivadhootharum (2020),2020,01-03-2020,50
6310,The Kung Fu Master (2020),2020,24-01-2020,87
6323,Varane Avashyamundu (2020),2020,02-07-2020,92
6333,Orchid Pookkal Paranja Kadha (2019),2019,,84
6335,Irumughan (2016),2016,,92
6336,Kaappaan (2019),2019,,91
6338,Isha (2020),2020,28-02-2020,94
6340,24 Days (2020),2020,17-01-2020,64
6345,World Famous Lover (2020),2020,14-02-2020,78
6348,Kappela (2020),2020,03-06-2020,96
6355,Joshua (2020),2020,28-02-2020,90
6364,Daivathinte Kayyoppu (2016),2016,,75
6378,Sufiyum Sujathayum (2020),2020,07-03-2020,86
6381,C U Soon (2020),2020,09-01-2020,97
6382,Idam (2020),2020,,55
